Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Johnson, Christina A",CHEM 6B,SP14,440,187,0.852,0.934,7.48,2.92,2.75
"Albizati, Kim F.",CHEM 6C,SP14,409,199,0.9009999999999999,0.995,6.17,3.19,2.57
"Hoeger, Carl",CHEM 6C,SP14,208,100,0.9059999999999999,0.885,7.48,3.04,2.96
"Brydges, Stacey",CHEM 6C,SP14,423,201,0.922,0.922,6.74,3.15,3.0
"Ghosh, Gourisankar",CHEM 6C,SP14,260,122,0.8079999999999999,0.225,6.52,2.88,2.76
"Kubiak, Clifford Paul",CHEM 6CH,SP14,85,45,0.8220000000000001,0.889,6.32,3.34,3.42
"Berniolles, Sandrine",CHEM 7L,SP14,266,101,0.872,0.862,6.39,3.17,2.89
"Berniolles, Sandrine",CHEM 7L,SP14,224,82,0.838,0.738,6.47,3.41,2.89
"Lingner, David W",CHEM 100A,WI14,77,37,0.7140000000000001,0.34299999999999997,7.01,3.03,2.94
"Continetti, Robert E.",CHEM 105A,WI14,67,28,0.852,0.852,9.73,3.48,3.0
"Johnson, Christina A",CHEM 109,WI14,95,43,0.951,0.976,7.96,3.24,3.34
"Toor, Navtej",CHEM 114A,WI14,114,56,0.963,1.0,6.84,3.49,2.86
"Komives, Elizabeth A",CHEM 114B,WI14,230,85,0.889,0.963,7.64,3.25,2.9
"Devaraj, Neal Krishna",CHEM 116,WI14,36,11,1.0,0.9,8.3,3.2,3.41
"Dorrestein, Pieter",CHEM 116,WI14,36,10,0.9,0.9,8.3,3.0,3.41
"Tukey, Robert H",CHEM 118,WI14,154,62,0.9329999999999999,0.7829999999999999,4.6,3.32,2.88
"Fry, Nicole L",CHEM 12,WI14,152,68,0.636,0.591,4.5,3.43,3.24
"Sailor, Michael Joseph",CHEM 120B,WI14,67,36,0.8859999999999999,0.914,5.95,3.53,3.18
"Tauber, Michael",CHEM 127,WI14,270,99,0.685,0.815,7.1,3.1,2.72
"Lindenberg, Katja",CHEM 132,WI14,80,37,0.735,0.853,8.32,3.09,2.48
"Bertrand, Guy",CHEM 140A,WI14,303,101,0.937,0.968,6.94,3.28,2.74
"Albizati, Kim F.",CHEM 140A,WI14,413,165,0.91,0.9940000000000001,7.57,3.16,2.63
"Ternansky, Robert J.",CHEM 140B,WI14,285,145,0.82,0.899,10.39,2.95,2.67
"Hoeger, Carl",CHEM 140B,WI14,327,132,0.754,0.831,8.67,3.02,2.9
"Hoeger, Carl",CHEM 140B,WI14,211,87,0.8,0.925,10.09,2.94,2.9
"Weizman, Haim",CHEM 140BH,WI14,80,37,0.972,1.0,8.06,3.57,3.61
"Whitesell, James K.",CHEM 140C,WI14,113,46,0.7909999999999999,0.767,5.45,3.51,2.87
"Albizati, Kim F.",CHEM 143A,WI14,415,158,0.9540000000000001,0.9670000000000001,6.97,3.56,3.02
"Ternansky, Robert J.",CHEM 143B,WI14,98,45,0.956,0.8440000000000001,7.15,3.16,3.32
"Whitesell, James K.",CHEM 151,WI14,69,24,0.958,0.917,2.85,3.96,4.0
"Devaraj, Neal Krishna",CHEM 168,WI14,43,20,1.0,1.0,3.55,3.89,3.5
"Pomeroy, Robert S.",CHEM 172,WI14,41,12,0.917,1.0,6.17,3.25,2.68
"Sinha, Amitabha",CHEM 6A,WI14,293,154,0.8220000000000001,0.637,6.36,2.89,2.49
"Trogler, William C",CHEM 6A,WI14,346,196,0.932,0.758,5.9,3.16,2.85
"Johnson, Christina A",CHEM 6A,WI14,409,237,0.912,0.956,7.06,2.91,2.88
"Crowell, John E",CHEM 6B,WI14,429,245,0.8909999999999999,0.525,6.73,3.19,2.75
"Kummel, Andrew C",CHEM 6B,WI14,416,229,0.882,0.85,7.11,3.07,2.7
"Muller, Ulrich K.",CHEM 6B,WI14,408,267,0.8740000000000001,0.912,5.42,3.36,2.98
"Crowell, John E",CHEM 6B,WI14,425,244,0.838,0.479,6.88,3.16,2.75
"Paesani, Francesco",CHEM 6BH,WI14,114,68,0.846,0.9540000000000001,6.38,3.38,3.19
"Ghosh, Partho",CHEM 6C,WI14,186,76,0.973,0.904,6.14,3.08,2.58
"Berniolles, Sandrine",CHEM 7L,WI14,262,96,0.83,0.841,7.27,3.26,2.78
"Berniolles, Sandrine",CHEM 7L,WI14,224,91,0.838,0.813,6.42,3.4,2.78
"Pomeroy, Robert S.",CHEM 100A,FA13,117,50,0.6940000000000001,0.857,7.31,3.42,3.18
"Magde, Douglas",CHEM 105A,FA13,39,18,0.765,0.941,7.79,3.25,3.29
"Hamaoka, Brent Y",CHEM 108,FA13,46,22,0.9520000000000001,1.0,8.79,3.43,3.13
"Hamaoka, Brent Y",CHEM 108,FA13,25,10,1.0,0.889,7.17,3.63,3.13
"Lennox, Joseph",CHEM 11,FA13,204,177,0.8240000000000001,0.795,4.78,3.45,3.27
"Jennings, Patricia A.",CHEM 114A,FA13,240,106,0.86,0.58,6.89,3.5,2.88
"Ghosh, Gourisankar",CHEM 114D,FA13,31,13,0.769,0.846,7.27,3.55,3.12
"Figueroa, Joshua",CHEM 120A,FA13,167,88,0.81,0.833,7.51,3.32,2.55
"Kim, Judy E.",CHEM 126,FA13,268,104,0.657,0.899,8.77,3.04,2.66
"Paesani, Francesco",CHEM 131,FA13,135,65,0.769,0.862,7.78,3.25,2.64
"Oconnor, Joseph M.",CHEM 140A,FA13,388,189,0.8059999999999999,0.88,9.51,3.2,2.8
"Yang, Jerry",CHEM 140A,FA13,341,163,0.8190000000000001,0.742,8.75,3.06,2.6
"Ternansky, Robert J.",CHEM 140A,FA13,244,142,0.929,0.915,10.9,2.94,2.66
"Perrin, Charles L.",CHEM 140A,FA13,193,92,0.888,0.843,8.93,3.21,2.62
"Guerrero, Carlos Ariel",CHEM 140B,FA13,229,105,0.7240000000000001,0.551,8.52,2.8,2.58
"Hermann, Thomas",CHEM 140C,FA13,173,132,0.785,0.877,6.87,3.07,2.6
"Weizman, Haim",CHEM 143A,FA13,391,150,0.8690000000000001,0.91,7.36,3.24,3.0
"Albizati, Kim F.",CHEM 143AH,FA13,76,35,0.9690000000000001,0.938,8.3,3.56,3.49
"Ternansky, Robert J.",CHEM 143C,FA13,83,46,0.976,0.9520000000000001,8.01,3.33,3.43
"Guerrero, Carlos Ariel",CHEM 152,FA13,21,8,0.75,0.75,8.0,3.0,2.75
"Tor, Yitzhak",CHEM 154,FA13,47,15,1.0,1.0,7.3,3.53,3.3
"Bertram, Timothy",CHEM 171,FA13,73,34,0.7809999999999999,0.813,6.13,3.0,3.04
"Hoeger, Carl",CHEM 4,FA13,346,221,0.89,0.9,6.77,2.95,2.8
"Hoeger, Carl",CHEM 6A,FA13,426,263,0.9440000000000001,0.8959999999999999,7.9,3.11,2.78
"Czworkowski, John",CHEM 6A,FA13,423,227,0.899,0.7709999999999999,6.29,3.28,2.66
"Czworkowski, John",CHEM 6A,FA13,419,255,0.895,0.787,6.06,3.28,2.66
"Lennox, Joseph",CHEM 6A,FA13,407,372,0.879,0.677,7.33,3.02,3.07
"Johnson, Christina A",CHEM 6A,FA13,381,221,0.9440000000000001,0.9670000000000001,6.89,3.08,3.03
"Zimmermann, Joerg",CHEM 6A,FA13,334,269,0.932,0.617,6.28,3.15,2.98
"Weare, John H.",CHEM 6AH,FA13,189,128,0.496,0.317,8.65,3.33,3.45
"Albizati, Kim F.",CHEM 6B,FA13,222,97,0.914,0.9570000000000001,5.98,3.21,2.76
"Johnson, Christina A",CHEM 6C,FA13,381,168,0.943,0.975,7.71,3.08,2.76
"Berniolles, Sandrine",CHEM 7L,FA13,273,107,0.8079999999999999,0.8170000000000001,6.31,3.28,2.84
"Berniolles, Sandrine",CHEM 7L,FA13,272,110,0.8690000000000001,0.8590000000000001,5.56,3.3,2.84
"Williams, Renee T",CHEM 100A,SP13,97,44,0.614,0.25,9.95,3.19,3.24
"Pomeroy, Robert S.",CHEM 100B,SP13,29,13,0.9229999999999999,1.0,5.12,3.15,2.99
"Pomeroy, Robert S.",CHEM 100BL,SP13,29,13,0.9229999999999999,1.0,7.27,3.46,3.33
"Magde, Douglas",CHEM 105A,SP13,79,20,0.526,0.789,9.76,3.21,3.18
"Hamaoka, Brent Y",CHEM 108,SP13,46,18,0.765,0.882,9.32,3.24,3.09
"Hamaoka, Brent Y",CHEM 108,SP13,41,14,1.0,1.0,8.36,3.43,3.09
"Lennox, Joseph",CHEM 11,SP13,148,118,0.873,0.847,5.15,3.21,3.19
"Komives, Elizabeth A",CHEM 113,SP13,37,13,0.9229999999999999,1.0,8.5,4.0,3.75
"Walker, Ross Charles",CHEM 113,SP13,37,13,0.9229999999999999,1.0,5.83,4.0,3.75
"Joseph, Simpson",CHEM 114C,SP13,337,133,0.93,0.922,6.09,3.51,2.45
"Tezcan, Faik",CHEM 120A,SP13,179,72,0.915,0.831,6.65,3.28,2.61
"Tezcan, Faik",CHEM 125,SP13,44,15,0.667,0.733,7.17,2.86,2.52
"Swift, Robert Vernon",CHEM 13,SP13,81,36,0.722,0.9440000000000001,3.7,3.29,3.49
"Galperin, Michael",CHEM 133,SP13,102,33,0.424,0.545,9.63,2.82,2.58
"Albizati, Kim F.",CHEM 140A,SP13,336,123,0.919,0.9840000000000001,7.05,3.07,2.73
"Molinski, Tadeusz",CHEM 140B,SP13,82,29,0.7929999999999999,0.24100000000000002,8.71,3.11,2.01
"Whitesell, James K.",CHEM 140B,SP13,334,116,0.7909999999999999,0.38299999999999995,7.91,3.03,2.34
"Albizati, Kim F.",CHEM 140C,SP13,394,133,0.8859999999999999,0.955,7.17,3.28,2.66
"Ternansky, Robert J.",CHEM 140C,SP13,77,47,0.872,1.0,9.03,3.16,2.67
"Tor, Yitzhak",CHEM 140CH,SP13,28,17,0.941,0.941,9.44,3.47,3.65
"Weizman, Haim",CHEM 143A,SP13,438,149,0.877,0.903,7.02,3.3,3.05
"Ternansky, Robert J.",CHEM 143B,SP13,120,53,0.8109999999999999,0.9059999999999999,6.77,3.14,3.49
"Hermann, Thomas",CHEM 157,SP13,73,21,0.81,0.9520000000000001,6.12,2.95,2.74
"Perrin, Charles L.",CHEM 158,SP13,21,10,0.8,1.0,6.3,2.89,3.29
"Baker, Timothy Stanley",CHEM 164,SP13,37,17,0.882,1.0,4.75,3.5,3.15
"AMARO, ROMMIE",CHEM 167,SP13,47,29,0.9640000000000001,1.0,5.21,3.73,3.32
"Dickson, Andrew Gilmore",CHEM 174,SP13,39,14,0.643,0.7140000000000001,5.58,3.31,2.73
"Crowell, John E",CHEM 6A,SP13,177,53,0.5660000000000001,0.28300000000000003,6.23,2.67,2.37
"Johnson, Christina A",CHEM 6B,SP13,306,108,0.848,0.971,7.67,2.89,2.71
"Johnson, Christina A",CHEM 6B,SP13,350,120,0.898,0.958,7.01,3.0,2.71
"Hoeger, Carl",CHEM 6C,SP13,319,142,0.897,0.89,7.93,3.11,2.69
"Hoeger, Carl",CHEM 6C,SP13,274,108,0.8490000000000001,0.604,7.59,3.0,2.69
"Ghosh, Gourisankar",CHEM 6C,SP13,242,88,0.8370000000000001,0.581,4.62,3.35,2.77
"Bertram, Timothy",CHEM 6C,SP13,249,106,0.971,0.9620000000000001,6.5,3.24,2.66
"Kubiak, Clifford Paul",CHEM 6CH,SP13,56,26,0.8079999999999999,0.885,7.12,3.32,3.15
"Berniolles, Sandrine",CHEM 7L,SP13,271,102,0.91,0.88,6.07,3.41,2.9
"Berniolles, Sandrine",CHEM 7L,SP13,274,95,0.7959999999999999,0.828,6.37,3.33,2.9
"Williams, Renee T",CHEM 100A,WI13,108,62,0.49200000000000005,0.28800000000000003,8.64,3.08,2.78
"Huang, Xuemei",CHEM 100B,WI13,23,9,0.889,0.667,3.83,2.67,3.26
"Mrse, Anthony Adrian",CHEM 100B,WI13,23,9,1.0,0.778,4.28,2.67,3.26
"Pomeroy, Robert S.",CHEM 100BL,WI13,22,8,1.0,0.875,8.25,3.0,3.28
"Kim, Judy E.",CHEM 105A,WI13,69,42,0.61,0.902,7.1,3.24,2.86
"Johnson, Christina A",CHEM 109,WI13,50,33,0.909,1.0,8.14,3.28,3.4
"Johnson, Christina A",CHEM 109,WI13,44,21,0.9520000000000001,0.9520000000000001,9.26,3.25,3.4
"Toor, Navtej",CHEM 114A,WI13,132,63,0.8640000000000001,0.8809999999999999,6.68,3.36,2.92
"Komives, Elizabeth A",CHEM 114B,WI13,337,168,0.7659999999999999,0.802,8.09,3.26,3.15
"Devaraj, Neal Krishna",CHEM 116,WI13,25,13,0.769,0.9229999999999999,5.88,3.38,3.21
"Dorrestein, Pieter",CHEM 116,WI13,25,14,0.7140000000000001,0.7859999999999999,7.36,3.43,3.21
"Tukey, Robert H",CHEM 118,WI13,178,83,0.902,0.805,5.25,2.99,2.86
"Lennox, Joseph",CHEM 12,WI13,152,92,0.446,0.598,5.23,3.05,3.17
"Rheingold, Arnold L",CHEM 120B,WI13,79,40,0.757,0.649,6.72,3.19,2.78
"Tauber, Michael",CHEM 127,WI13,308,178,0.618,0.685,7.8,2.92,2.65
"Galperin, Michael",CHEM 132,WI13,92,45,0.841,0.795,8.31,2.95,2.61
"Whitesell, James K.",CHEM 140A,WI13,198,85,0.8079999999999999,0.526,7.88,3.09,2.08
"Bertrand, Guy",CHEM 140A,WI13,328,148,0.887,0.937,6.16,3.23,2.74
"Guerrero, Carlos Ariel",CHEM 140B,WI13,241,119,0.7929999999999999,0.698,8.85,2.97,2.6
"Hoeger, Carl",CHEM 140B,WI13,234,124,0.7829999999999999,0.867,9.58,2.98,2.87
"Whitesell, James K.",CHEM 140B,WI13,209,84,0.6990000000000001,0.42200000000000004,7.47,2.86,2.35
"Weizman, Haim",CHEM 140BH,WI13,62,42,0.833,0.905,7.23,3.5,3.8
"Jennings, Patricia A.",CHEM 140C,WI13,248,90,0.778,0.478,7.24,3.19,3.07
"Ternansky, Robert J.",CHEM 143A,WI13,398,213,0.868,0.873,7.0,3.23,3.1
"Albizati, Kim F.",CHEM 143AH,WI13,60,40,0.9,0.975,9.01,3.67,3.39
"Ternansky, Robert J.",CHEM 143B,WI13,124,74,0.878,0.919,6.11,3.13,3.49
"Nicolaou, Kyriacos C",CHEM 151,WI13,53,21,0.905,0.857,4.1,3.65,3.79
"Baker, Timothy Stanley",CHEM 165,WI13,21,10,0.8,0.9,6.3,3.11,2.97
"Viadiu, Hector",CHEM 165,WI13,21,10,0.7,0.9,6.5,3.11,2.97
"Devaraj, Neal Krishna",CHEM 168,WI13,20,10,1.0,1.0,4.7,3.89,3.39
"Pomeroy, Robert S.",CHEM 172,WI13,57,24,1.0,1.0,5.83,3.3,2.74
"Sinha, Amitabha",CHEM 6A,WI13,264,125,0.836,0.541,6.87,2.71,2.37
"Johnson, Christina A",CHEM 6A,WI13,361,188,0.9390000000000001,0.972,7.28,3.02,2.85
"Trogler, William C",CHEM 6A,WI13,248,108,0.922,0.8540000000000001,5.98,3.34,2.92
"Muller, Ulrich K.",CHEM 6B,WI13,358,205,0.92,0.93,5.37,3.47,3.25
"Hoeger, Carl",CHEM 6B,WI13,352,171,0.88,0.838,8.09,3.02,2.79
"Crowell, John E",CHEM 6B,WI13,329,141,0.862,0.5579999999999999,6.52,3.32,2.88
"Kummel, Andrew C",CHEM 6B,WI13,319,138,0.85,0.835,7.5,2.94,2.64
"Paesani, Francesco",CHEM 6BH,WI13,79,54,0.87,0.981,7.65,3.46,3.23
"Ghosh, Partho",CHEM 6C,WI13,258,131,0.898,0.875,5.78,3.35,2.64
"Berniolles, Sandrine",CHEM 7L,WI13,254,117,0.8420000000000001,0.868,7.05,3.31,2.94
"Berniolles, Sandrine",CHEM 7L,WI13,260,120,0.8909999999999999,0.882,5.9,3.3,2.94
"Pomeroy, Robert S.",CHEM 100A,FA12,91,44,0.7140000000000001,0.833,7.64,3.15,3.15
"Pomeroy, Robert S.",CHEM 100B,FA12,24,11,0.9,0.9,6.1,3.2,2.86
"Pomeroy, Robert S.",CHEM 100BL,FA12,23,8,0.875,0.875,7.25,3.5,3.2
"Tauber, Michael",CHEM 105A,FA12,29,19,0.778,0.889,8.39,3.06,2.9
"Hamaoka, Brent Y",CHEM 108,FA12,32,14,1.0,1.0,8.07,3.36,3.06
"Hamaoka, Brent Y",CHEM 108,FA12,46,28,0.8079999999999999,0.9229999999999999,8.25,3.4,3.06
"Brydges, Stacey",CHEM 11,FA12,159,81,0.882,0.9470000000000001,4.5,3.36,3.36
"Brydges, Stacey",CHEM 11,FA12,146,81,0.972,0.972,5.4,3.48,3.36
"Viadiu, Hector",CHEM 114A,FA12,350,187,0.9259999999999999,0.88,6.49,3.49,2.61
"Figueroa, Joshua",CHEM 120A,FA12,182,85,0.7090000000000001,0.848,7.77,3.16,2.72
"Kim, Judy E.",CHEM 126,FA12,301,239,0.7859999999999999,0.92,8.06,3.16,2.61
"Paesani, Francesco",CHEM 131,FA12,139,67,0.813,0.922,8.08,2.97,2.58
"Ternansky, Robert J.",CHEM 140A,FA12,244,146,0.9009999999999999,0.858,9.95,3.02,2.72
"Oconnor, Joseph M.",CHEM 140A,FA12,318,145,0.93,0.8909999999999999,9.73,3.26,2.74
"Perrin, Charles L.",CHEM 140A,FA12,320,144,0.774,0.88,8.39,2.96,2.59
"Opella, Stanley J",CHEM 140A,FA12,61,30,0.893,0.75,7.07,3.64,2.58
"Theodorakis, Emmanouil",CHEM 140B,FA12,293,108,0.772,0.861,7.69,2.84,2.68
"Hermann, Thomas",CHEM 140C,FA12,297,211,0.86,0.879,7.24,3.24,3.01
"Weizman, Haim",CHEM 143A,FA12,439,177,0.853,0.941,6.86,3.32,3.03
"Albizati, Kim F.",CHEM 143AH,FA12,68,34,0.879,0.9390000000000001,7.41,3.56,3.41
"Ternansky, Robert J.",CHEM 143C,FA12,86,62,0.877,0.93,7.37,3.2,3.4
"Guerrero, Carlos Ariel",CHEM 152,FA12,35,9,0.667,0.778,5.61,3.0,3.4
"Theodorakis, Emmanouil",CHEM 152,FA12,35,9,0.889,0.889,5.39,3.11,3.4
"Tor, Yitzhak",CHEM 154,FA12,65,29,0.8079999999999999,0.885,7.5,3.04,3.36
"Bertram, Timothy",CHEM 171,FA12,93,45,0.905,0.8809999999999999,5.36,3.22,2.93
"Hoeger, Carl",CHEM 4,FA12,318,185,0.9109999999999999,0.8690000000000001,6.74,2.75,3.04
"Hoeger, Carl",CHEM 6A,FA12,427,235,0.9059999999999999,0.9059999999999999,7.48,3.15,2.87
"Czworkowski, John",CHEM 6A,FA12,367,186,0.9109999999999999,0.708,6.22,3.25,2.68
"Czworkowski, John",CHEM 6A,FA12,376,191,0.9059999999999999,0.7879999999999999,6.13,3.1,2.68
"Crowell, John E",CHEM 6A,FA12,390,197,0.737,0.368,7.88,2.85,2.67
"Crowell, John E",CHEM 6A,FA12,393,212,0.816,0.374,7.22,2.97,2.67
"Weare, John H.",CHEM 6AH,FA12,161,98,0.528,0.315,8.43,3.34,3.39
"Albizati, Kim F.",CHEM 6B,FA12,321,163,0.9309999999999999,0.938,7.47,3.14,2.74
"Johnson, Christina A",CHEM 6C,FA12,157,68,0.8590000000000001,0.9690000000000001,7.15,3.0,2.75
"Johnson, Christina A",CHEM 6C,FA12,187,84,0.9259999999999999,1.0,8.6,3.05,2.75
"Berniolles, Sandrine",CHEM 7L,FA12,264,110,0.845,0.8640000000000001,6.13,3.3,2.9
"Berniolles, Sandrine",CHEM 7L,FA12,271,132,0.878,0.902,6.47,3.4,2.9
"Limtiaco, John Francis Kup",CHEM 100A ,SP12,129,62,0.774,0.8390000000000001,7.32,3.56,3.24
"Pomeroy, Robert S.",CHEM 100B ,SP12,24,9,1.0,0.889,9.17,3.0,2.76
"Pomeroy, Robert S.",CHEM 100BL,SP12,24,9,0.889,0.889,8.28,3.33,3.04
"Magde, Douglas",CHEM 105A ,SP12,80,29,0.759,0.966,9.71,3.33,3.17
"Johnson, Christina A",CHEM 109  ,SP12,40,10,0.9,1.0,6.5,3.5,3.35
"Johnson, Christina A",CHEM 109  ,SP12,39,17,0.941,1.0,7.21,3.24,3.35
"Rubinshtein, Mark",CHEM 11  ,SP12,151,50,0.9390000000000001,0.898,4.63,3.24,3.12
"Joseph, Simpson",CHEM 114C ,SP12,299,116,0.9309999999999999,0.888,6.68,3.48,2.91
"Tukey, Robert H",CHEM 118  ,SP12,155,64,0.9840000000000001,0.9520000000000001,6.44,3.49,2.83
"Cohen, Seth M",CHEM 120A ,SP12,196,94,0.777,0.617,7.12,2.9,2.5
"Cohen, Seth M",CHEM 125  ,SP12,26,11,0.909,0.909,5.41,3.5,2.88
"Tezcan, Faik",CHEM 125  ,SP12,26,10,0.9,0.6,5.5,3.5,2.88
"Hoeger, Carl",CHEM 13  ,SP12,137,51,0.647,0.84,5.64,3.09,3.1
"Galperin, Michael",CHEM 132  ,SP12,96,28,0.75,0.821,7.5,3.26,2.51
"Yang, Jerry",CHEM 140A ,SP12,227,65,0.857,0.794,9.26,2.92,2.57
"Whitesell, James K.",CHEM 140B ,SP12,158,50,0.857,0.531,8.74,3.35,2.1
"Whitesell, James K.",CHEM 140B ,SP12,359,115,0.752,0.531,7.13,3.11,2.1
"Albizati, Kim F.",CHEM 140C ,SP12,410,161,0.8440000000000001,0.981,8.13,3.25,2.68
"Ternansky, Robert J.",CHEM 140C ,SP12,315,243,0.8390000000000001,0.88,9.58,3.02,2.71
"Weizman, Haim",CHEM 140CH,SP12,59,34,0.912,0.971,6.56,3.59,3.8
"Weizman, Haim",CHEM 143A ,SP12,441,172,0.865,0.919,8.3,3.21,2.99
"Ternansky, Robert J.",CHEM 143B ,SP12,121,70,0.914,0.929,6.9,3.19,3.31
"Burkart, Michael D",CHEM 157  ,SP12,66,21,0.905,1.0,5.93,3.25,3.4
"Dickson, Andrew Gilmore",CHEM 174  ,SP12,35,12,0.667,0.727,5.0,3.33,2.88
"Tezcan, Faik",CHEM 6A ,SP12,178,114,0.8,0.882,7.26,2.93,2.38
"Crowell, John E",CHEM 6B ,SP12,251,96,0.826,0.674,7.53,2.82,2.31
"Johnson, Christina A",CHEM 6B ,SP12,311,151,0.861,0.94,8.63,3.01,2.83
"Hoeger, Carl",CHEM 6C ,SP12,299,129,0.883,0.875,7.61,3.03,2.95
"Brydges, Stacey",CHEM 6C ,SP12,305,150,0.897,0.966,7.04,3.43,3.03
"Ghosh, Gourisankar",CHEM 6C ,SP12,60,28,0.7140000000000001,0.536,5.71,3.3,2.58
"Bertram, Timothy",CHEM 6C ,SP12,254,135,0.879,0.838,6.82,3.08,2.58
"Kubiak, Clifford Paul",CHEM 6CH,SP12,75,34,0.794,0.882,7.79,3.61,3.34
"Berniolles, Sandrine",CHEM 7L ,SP12,263,114,0.73,0.7929999999999999,7.63,3.17,2.76
"Berniolles, Sandrine",CHEM 7L ,SP12,275,101,0.85,0.82,6.72,3.22,2.76
"Limtiaco, John Francis Kup",CHEM 100A ,WI12,125,73,0.589,0.603,8.88,3.34,3.16
"Prather, Kimberly A",CHEM 100B ,WI12,20,10,0.9,0.9,7.3,2.7,2.21
"Tauber, Michael",CHEM 105A ,WI12,47,24,0.522,0.826,8.33,3.14,2.76
"Pickham, Kathleen M",CHEM 108  ,WI12,33,15,0.867,0.9329999999999999,8.9,3.5,3.06
"Pickham, Kathleen M",CHEM 108  ,WI12,32,15,0.9329999999999999,0.867,6.77,3.2,3.06
"Toor, Navtej",CHEM 114A ,WI12,140,69,0.882,0.851,7.78,3.45,2.64
"Wang, Wei",CHEM 114B ,WI12,305,159,0.8320000000000001,0.581,7.91,3.35,2.76
"Nakagawa, Terunaga",CHEM 12  ,WI12,191,81,0.494,0.397,5.46,3.0,3.56
"Rheingold, Arnold L",CHEM 120B ,WI12,68,37,0.8109999999999999,0.8109999999999999,7.69,3.17,2.55
"Kim, Judy E.",CHEM 126  ,WI12,219,103,0.725,0.912,8.75,3.15,2.69
"Paesani, Francesco",CHEM 131  ,WI12,127,67,0.785,0.754,8.47,2.98,2.47
"Gianneschi, Nathan",CHEM 140A ,WI12,303,133,0.88,0.8420000000000001,8.35,2.86,2.72
"Gianneschi, Nathan",CHEM 140A ,WI12,195,80,0.883,0.87,9.75,2.96,2.72
"Opella, Stanley J",CHEM 140A ,WI12,85,32,0.875,0.6559999999999999,6.69,3.44,2.54
"Burkart, Michael D",CHEM 140B ,WI12,386,211,0.813,0.9570000000000001,9.37,3.26,2.6
"Hoeger, Carl",CHEM 140B ,WI12,205,95,0.853,0.937,8.67,3.05,2.89
"Johnson, Christina A",CHEM 140B ,WI12,373,163,0.846,0.907,9.84,3.05,2.79
"Weizman, Haim",CHEM 140BH,WI12,49,35,0.943,0.971,7.07,3.59,3.61
"Jennings, Patricia A.",CHEM 140C ,WI12,284,110,0.7909999999999999,0.564,5.91,3.32,3.11
"Ternansky, Robert J.",CHEM 143A ,WI12,442,204,0.847,0.813,7.52,3.27,3.1
"Ternansky, Robert J.",CHEM 143B ,WI12,104,53,0.868,0.792,6.73,3.17,3.29
"Pomeroy, Robert S.",CHEM 149B ,WI12,32,20,1.0,1.0,5.9,3.45,3.09
"Rubinshtein, Mark",CHEM 15  ,WI12,44,22,1.0,0.955,3.68,3.2,3.21
"Yang, Jerry",CHEM 156  ,WI12,22,8,0.875,0.75,9.25,3.5,3.27
"Viadiu, Hector",CHEM 165  ,WI12,25,9,0.778,1.0,4.94,3.67,3.52
"Pomeroy, Robert S.",CHEM 172,WI12,32,20,1.0,1.0,5.9,3.45,3.09
"Sinha, Amitabha",CHEM 6A ,WI12,186,80,0.797,0.633,7.06,2.68,2.41
"Johnson, Christina A",CHEM 6A ,WI12,297,141,0.8909999999999999,0.9490000000000001,8.4,3.1,2.81
"Trogler, William C",CHEM 6A ,WI12,267,129,0.857,0.8240000000000001,6.88,3.02,2.8
"Muller, Ulrich K.",CHEM 6B ,WI12,166,77,0.9470000000000001,0.9209999999999999,5.45,3.55,2.84
"Brydges, Stacey",CHEM 6B ,WI12,306,162,0.907,0.9440000000000001,7.36,3.13,2.86
"Crowell, John E",CHEM 6B ,WI12,266,146,0.841,0.593,8.5,3.2,2.66
"Crowell, John E",CHEM 6B ,WI12,278,138,0.846,0.507,7.49,3.17,2.66
"Kummel, Andrew C",CHEM 6B ,WI12,210,125,0.82,0.9079999999999999,8.61,3.05,2.76
"Hoeger, Carl",CHEM 6BH,WI12,80,39,0.9470000000000001,1.0,8.45,3.85,3.06
"Ghosh, Partho",CHEM 6C ,WI12,266,125,0.885,0.754,6.58,3.03,2.45
"Berniolles, Sandrine",CHEM 7L ,WI12,267,115,0.809,0.748,7.2,3.35,2.72
"Berniolles, Sandrine",CHEM 7L ,WI12,260,104,0.7120000000000001,0.731,8.03,3.41,2.72
"Pomeroy, Robert S.",CHEM 100A ,FA11,89,49,0.813,0.875,7.48,3.33,3.01
"Tauber, Michael",CHEM 105A ,FA11,32,15,0.667,0.867,11.83,2.92,2.65
"Pickham, Kathleen M",CHEM 108  ,FA11,33,15,0.9329999999999999,0.9329999999999999,9.3,3.0,3.04
"Pickham, Kathleen M",CHEM 108  ,FA11,31,15,0.9329999999999999,1.0,9.97,3.27,3.04
"Brydges, Stacey",CHEM 11  ,FA11,167,98,0.8370000000000001,0.9390000000000001,4.93,3.2,3.23
"Brydges, Stacey",CHEM 11  ,FA11,193,105,0.8059999999999999,0.932,5.82,3.15,3.23
"Viadiu, Hector",CHEM 114A ,FA11,297,156,0.9420000000000001,0.857,6.86,3.55,2.97
"Dorrestein, Pieter",CHEM 116  ,FA11,29,15,0.867,1.0,6.63,3.47,3.3
"Komives, Elizabeth A",CHEM 116  ,FA11,29,15,0.867,0.929,5.83,3.47,3.3
"Figueroa, Joshua",CHEM 120A ,FA11,176,98,0.898,0.8370000000000001,8.91,3.17,2.87
